,file,time_step,step,luck_skill,score,skill_luck_rating,molexy,mole_x,mole_y,rel_x,rel_y,distance
1257,harada.log,79976.0,839.0,0.19,6.0,0.2916,119366.0,119.0,366.0,1.0,-5.5,5.5901699437494745
1258,harada.log,80023.0,840.0,0.19,6.0,0.2916,464119.0,464.0,119.0,1.0,-2.5,2.692582403567252
1259,harada.log,80117.0,841.0,0.19,6.0,0.2916,658232.0,658.0,232.0,5.0,-8.5,9.86154146165801
1260,harada.log,80225.0,842.0,0.19,6.0,0.2916,179169.0,179.0,169.0,-3.0,6.5,7.158910531638177
1261,harada.log,80297.0,843.0,0.19,6.0,0.2916,636366.0,636.0,366.0,-7.0,-6.5,9.5524865872714
1262,harada.log,80344.0,844.0,0.19,6.0,0.2916,658232.0,658.0,232.0,0.0,-5.5,5.5
1263,harada.log,80421.0,845.0,0.19,6.0,0.2916,179169.0,179.0,169.0,-4.0,3.5,5.315072906367325
1264,harada.log,80537.0,846.0,0.19,6.0,0.2916,658232.0,658.0,232.0,-52.0,-210.5,216.82769657034132
1265,harada.log,80631.0,847.0,0.19,6.0,0.2916,9543.0,95.0,43.0,557.0,193.5,589.6534999472148
1266,harada.log,80745.0,848.0,0.19,6.0,0.2916,9543.0,95.0,43.0,0.0,3.5,3.5
1267,harada.log,80830.0,849.0,0.19,6.0,0.2916,60311.0,603.0,11.0,-2.0,3.5,4.031128874149275
1268,harada.log,80931.0,850.0,0.19,6.0,0.2916,119366.0,119.0,366.0,6.0,1.5,6.18465843842649
1269,harada.log,81025.0,851.0,0.19,6.0,0.2916,636366.0,636.0,366.0,2.0,3.5,4.031128874149275
1270,harada.log,81135.0,852.0,0.19,6.0,0.2916,60311.0,603.0,11.0,-8.0,6.5,10.307764064044152
1271,harada.log,81195.0,853.0,0.19,6.0,0.2916,464119.0,464.0,119.0,-5.0,7.5,9.013878188659973
1272,harada.log,81265.0,854.0,0.19,6.0,0.2916,119366.0,119.0,366.0,-1.0,14.5,14.534441853748634
1273,harada.log,81348.0,855.0,0.19,6.0,0.2916,464119.0,464.0,119.0,-1.0,4.5,4.6097722286464435
1274,harada.log,81449.0,856.0,0.19,6.0,0.2916,636366.0,636.0,366.0,-473.0,-203.5,514.9186829005139
1275,harada.log,81560.0,857.0,0.19,6.0,0.2916,636366.0,636.0,366.0,-8.0,8.5,11.672617529928752
1276,harada.log,81653.0,858.0,0.19,6.0,0.2916,636366.0,636.0,366.0,0.0,-6.5,6.5
1277,harada.log,81770.0,859.0,0.19,6.0,0.2916,60311.0,603.0,11.0,-9.0,5.5,10.547511554864494
1278,harada.log,81865.0,860.0,0.19,6.0,0.2916,381295.0,381.0,295.0,-13.0,7.5,15.008331019803634
1279,harada.log,81973.0,861.0,0.19,6.0,0.2916,179169.0,179.0,169.0,-4.0,5.5,6.800735254367722
1280,harada.log,82079.0,862.0,0.19,6.0,0.2916,9543.0,95.0,43.0,-3.0,2.5,3.905124837953327
1281,harada.log,82166.0,863.0,0.19,6.0,0.2916,464119.0,464.0,119.0,4.0,1.5,4.272001872658765
1282,harada.log,82240.0,864.0,0.19,6.0,0.2916,636366.0,636.0,366.0,-1.0,-5.5,5.5901699437494745
1283,harada.log,82365.0,865.0,0.19,6.0,0.2916,636366.0,636.0,366.0,-5.0,13.5,14.396180048887969
1284,harada.log,82469.0,866.0,0.19,6.0,0.2916,179169.0,179.0,169.0,2.0,4.5,4.924428900898052
1285,harada.log,82552.0,867.0,0.19,6.0,0.2916,119366.0,119.0,366.0,-11.0,4.5,11.884864324004713
1286,harada.log,82637.0,868.0,0.19,6.0,0.2916,464119.0,464.0,119.0,-5.0,-7.5,9.013878188659973
1287,harada.log,82724.0,869.0,0.19,6.0,0.2916,60311.0,603.0,11.0,0.0,7.5,7.5
1288,harada.log,82822.0,870.0,0.19,6.0,0.2916,464119.0,464.0,119.0,-4.0,3.5,5.315072906367325
1289,harada.log,82934.0,871.0,0.19,6.0,0.2916,119366.0,119.0,366.0,0.0,7.5,7.5
1290,harada.log,83023.0,872.0,0.19,6.0,0.2916,636366.0,636.0,366.0,-462.0,-193.5,500.8854659500513
1291,harada.log,83113.0,873.0,0.19,6.0,0.2916,636366.0,636.0,366.0,-1.0,-10.5,10.547511554864494
1292,harada.log,83226.0,874.0,0.19,6.0,0.2916,636366.0,636.0,366.0,14.0,11.5,18.117670931993437
1293,harada.log,83329.0,875.0,0.19,6.0,0.2916,404479.0,404.0,479.0,-1.0,7.5,7.566372975210778
1294,harada.log,83427.0,876.0,0.19,6.0,0.2916,658232.0,658.0,232.0,-6.0,11.5,12.971121771072847
1295,harada.log,83511.0,877.0,0.19,6.0,0.2916,9543.0,95.0,43.0,-4.0,-4.5,6.020797289396148
1296,harada.log,83578.0,878.0,0.19,6.0,0.195,179169.0,179.0,169.0,10.0,1.5,10.111874208078342
1297,harada.log,83684.0,879.0,0.19,6.0,0.195,119366.0,119.0,366.0,-2.0,-12.5,12.658988901172163
1298,harada.log,83769.0,880.0,0.19,6.0,0.195,658232.0,658.0,232.0,-12.0,6.5,13.647344063956181
1299,harada.log,83879.0,881.0,0.19,6.0,0.195,464119.0,464.0,119.0,-1.0,9.5,9.5524865872714
1300,harada.log,83986.0,882.0,0.19,6.0,0.195,658232.0,658.0,232.0,-3.0,7.5,8.077747210701755
1301,harada.log,84098.0,883.0,0.19,6.0,0.195,381295.0,381.0,295.0,-4.0,-6.5,7.632168761236874
1302,harada.log,84197.0,884.0,0.19,6.0,0.195,404479.0,404.0,479.0,-14.0,11.5,18.117670931993437
1303,harada.log,84318.0,885.0,0.19,6.0,0.195,658232.0,658.0,232.0,2.0,7.5,7.762087348130012
1304,harada.log,84422.0,886.0,0.19,6.0,0.195,179169.0,179.0,169.0,422.0,-146.5,446.7059995119833
1305,harada.log,84579.0,887.0,0.19,6.0,0.195,404479.0,404.0,479.0,-4.0,-5.5,6.800735254367722
1306,harada.log,84676.0,888.0,0.19,6.0,0.195,9543.0,95.0,43.0,-10.0,7.5,12.5
1307,harada.log,84782.0,889.0,0.19,6.0,0.195,404479.0,404.0,479.0,191.0,-442.5,481.9618760856506
1308,harada.log,84863.0,890.0,0.19,6.0,0.195,404479.0,404.0,479.0,-4.0,18.5,18.9274932307477
1309,harada.log,84998.0,891.0,0.19,6.0,0.195,636366.0,636.0,366.0,-1.0,13.5,13.536986370680884
1310,harada.log,85117.0,892.0,0.19,6.0,0.195,119366.0,119.0,366.0,-14.0,14.5,20.155644370746373
1311,harada.log,85204.0,893.0,0.19,6.0,0.195,658232.0,658.0,232.0,-15.0,3.5,15.402921800749363
1312,harada.log,85284.0,894.0,0.19,6.0,0.195,404479.0,404.0,479.0,-12.0,-0.5,12.010412149464313
1313,harada.log,85409.0,895.0,0.19,6.0,0.195,404479.0,404.0,479.0,3.0,0.5,3.0413812651491097
1314,harada.log,85506.0,896.0,0.19,6.0,0.195,404479.0,404.0,479.0,-7.0,17.5,18.848076824970764
1315,harada.log,85584.0,897.0,0.19,6.0,0.195,464119.0,464.0,119.0,-13.0,3.5,13.46291201783626
1316,harada.log,85667.0,898.0,0.19,6.0,0.195,404479.0,404.0,479.0,-6.0,5.5,8.139410298049853
1317,harada.log,85751.0,899.0,0.19,6.0,0.195,179169.0,179.0,169.0,-2.0,6.5,6.800735254367722
1318,harada.log,85852.0,900.0,0.19,6.0,0.195,636366.0,636.0,366.0,-2.0,8.5,8.73212459828649
1319,harada.log,85924.0,901.0,0.19,6.0,0.195,179169.0,179.0,169.0,-5.0,-0.5,5.024937810560445
1320,harada.log,85972.0,902.0,0.19,6.0,0.195,60311.0,603.0,11.0,-508.0,33.5,509.10337849988775
1321,harada.log,86063.0,903.0,0.19,6.0,0.195,60311.0,603.0,11.0,-4.0,5.5,6.800735254367722
1322,harada.log,86090.0,904.0,0.19,6.0,0.195,60311.0,603.0,11.0,-14.0,2.5,14.221462653327892
1323,harada.log,86172.0,905.0,0.19,6.0,0.195,658232.0,658.0,232.0,20.0,1.5,20.05617112013158
1324,harada.log,86252.0,906.0,0.19,6.0,0.195,381295.0,381.0,295.0,4.0,4.5,6.020797289396148
1325,harada.log,86314.0,907.0,0.19,6.0,0.195,658232.0,658.0,232.0,-8.0,-1.5,8.139410298049853
1326,harada.log,86419.0,908.0,0.19,6.0,0.195,119366.0,119.0,366.0,3.0,-1.5,3.3541019662496847
1327,harada.log,86486.0,909.0,0.19,6.0,0.195,464119.0,464.0,119.0,5.0,1.5,5.220153254455275
1328,harada.log,86599.0,910.0,0.19,6.0,0.195,60311.0,603.0,11.0,-14.0,5.5,15.041608956491324
1329,harada.log,86672.0,911.0,0.19,6.0,0.195,119366.0,119.0,366.0,-8.0,8.5,11.672617529928752
1330,harada.log,86746.0,912.0,0.19,6.0,0.195,119366.0,119.0,366.0,-1.0,7.5,7.566372975210778
1331,harada.log,86821.0,913.0,0.19,7.0,0.245,464119.0,464.0,119.0,0.0,7.5,7.5
1332,harada.log,86952.0,914.0,0.19,7.0,0.245,60311.0,603.0,11.0,14.0,-10.5,17.5
1333,harada.log,87043.0,915.0,0.19,7.0,0.245,636366.0,636.0,366.0,7.0,11.5,13.46291201783626
1334,harada.log,87161.0,916.0,0.19,7.0,0.245,179169.0,179.0,169.0,5.0,-7.5,9.013878188659973
1335,harada.log,87271.0,917.0,0.19,7.0,0.245,9543.0,95.0,43.0,3.0,-11.5,11.884864324004713
1336,harada.log,87350.0,918.0,0.19,7.0,0.245,179169.0,179.0,169.0,-3.0,4.5,5.408326913195984
1337,harada.log,87436.0,919.0,0.19,7.0,0.245,658232.0,658.0,232.0,13.0,16.5,21.005951537600005
1338,harada.log,87535.0,920.0,0.19,7.0,0.245,404479.0,404.0,479.0,5.0,-0.5,5.024937810560445
1339,harada.log,87649.0,921.0,0.19,7.0,0.245,179169.0,179.0,169.0,-9.0,-9.5,13.0862523283024
1340,harada.log,87725.0,922.0,0.19,7.0,0.245,119366.0,119.0,366.0,7.0,2.5,7.433034373659253
1341,harada.log,87832.0,923.0,0.19,7.0,0.245,60311.0,603.0,11.0,2.0,16.5,16.62077013859466
1342,harada.log,87912.0,924.0,0.19,7.0,0.245,658232.0,658.0,232.0,-1.0,11.5,11.543396380615196
1343,harada.log,88002.0,925.0,0.19,7.0,0.245,404479.0,404.0,479.0,-5.0,7.5,9.013878188659973
1344,harada.log,88110.0,926.0,0.19,7.0,0.245,658232.0,658.0,232.0,-5.0,11.5,12.539936203984453
1345,harada.log,88188.0,927.0,0.19,8.0,0.1183,381295.0,381.0,295.0,-1.0,-4.5,4.6097722286464435
1346,harada.log,88310.0,928.0,0.19,8.0,0.1183,119366.0,119.0,366.0,-2.0,-0.5,2.0615528128088303
1347,harada.log,88395.0,929.0,0.19,8.0,0.1183,464119.0,464.0,119.0,-4.0,-5.5,6.800735254367722
1348,harada.log,88487.0,930.0,0.19,8.0,0.1183,60311.0,603.0,11.0,-17.0,11.5,20.524375751773793
1349,harada.log,88586.0,931.0,0.19,8.0,0.1183,636366.0,636.0,366.0,-6.0,2.5,6.5
1350,harada.log,88669.0,932.0,0.19,8.0,0.1183,9543.0,95.0,43.0,-5.0,-0.5,5.024937810560445
1351,harada.log,88768.0,933.0,0.19,8.0,0.1183,658232.0,658.0,232.0,-7.0,6.5,9.5524865872714
1352,harada.log,88853.0,934.0,0.19,8.0,0.1183,9543.0,95.0,43.0,-3.0,8.5,9.013878188659973
1353,harada.log,88920.0,935.0,0.19,8.0,0.1183,9543.0,95.0,43.0,2.0,-1.5,2.5
1354,harada.log,89003.0,936.0,0.19,8.0,0.1183,464119.0,464.0,119.0,-1.0,0.5,1.118033988749895
1355,harada.log,89101.0,937.0,0.19,8.0,0.1183,9543.0,95.0,43.0,8.0,1.5,8.139410298049853
1356,harada.log,89174.0,938.0,0.19,8.0,0.1183,119366.0,119.0,366.0,13.0,1.5,13.0862523283024
1357,harada.log,89237.0,939.0,0.19,8.0,0.1183,381295.0,381.0,295.0,-16.0,5.5,16.91892431568863
1358,harada.log,89362.0,940.0,0.19,8.0,0.1183,464119.0,464.0,119.0,4.0,2.5,4.716990566028302
1359,harada.log,89461.0,941.0,0.19,8.0,0.1183,179169.0,179.0,169.0,-6.0,6.5,8.845903006477066
1360,harada.log,89570.0,942.0,0.19,8.0,0.1183,381295.0,381.0,295.0,-5.0,2.5,5.5901699437494745
1361,harada.log,89660.0,943.0,0.19,8.0,0.1183,636366.0,636.0,366.0,-9.0,7.5,11.715374513859981
1362,harada.log,89751.0,944.0,0.19,8.0,0.1183,179169.0,179.0,169.0,-12.0,2.5,12.257650672131263
1363,harada.log,89842.0,945.0,0.19,8.0,0.1183,636366.0,636.0,366.0,7.0,-3.5,7.826237921249264
1364,harada.log,89964.0,946.0,0.19,8.0,0.1183,119366.0,119.0,366.0,-9.0,-3.5,9.656603957913983
1365,harada.log,90071.0,947.0,0.19,8.0,0.1183,636366.0,636.0,366.0,-4.0,4.5,6.020797289396148
1366,harada.log,90161.0,948.0,0.19,8.0,0.1183,404479.0,404.0,479.0,-2.0,1.5,2.5
1367,harada.log,90262.0,949.0,0.19,8.0,0.1183,658232.0,658.0,232.0,-3.0,6.5,7.158910531638177
1368,harada.log,90347.0,950.0,0.19,8.0,0.1183,119366.0,119.0,366.0,20.0,3.5,20.303940504246953
1369,harada.log,90426.0,951.0,0.19,8.0,0.1183,119366.0,119.0,366.0,1.0,-3.5,3.640054944640259
1370,harada.log,90514.0,952.0,0.19,8.0,0.1183,404479.0,404.0,479.0,1.0,4.5,4.6097722286464435
1371,harada.log,90638.0,953.0,0.19,8.0,0.1183,179169.0,179.0,169.0,3.0,6.5,7.158910531638177
1372,harada.log,90741.0,954.0,0.19,8.0,0.1183,9543.0,95.0,43.0,364.0,80.5,372.7951850547429
1373,harada.log,90798.0,955.0,0.19,8.0,0.1183,9543.0,95.0,43.0,10.0,4.5,10.965856099730654
1374,harada.log,90889.0,956.0,0.19,8.0,0.1183,658232.0,658.0,232.0,21.0,10.5,23.47871376374779
1375,harada.log,90978.0,957.0,0.19,8.0,0.1183,404479.0,404.0,479.0,-7.0,-13.5,15.20690632574555
1376,harada.log,91043.0,958.0,0.19,4.0,0.1183,381295.0,381.0,295.0,0.0,16.5,16.5
1377,harada.log,91153.0,959.0,0.19,4.0,0.12,658232.0,658.0,232.0,-2.0,15.5,15.628499608087784
1378,harada.log,91225.0,960.0,0.19,4.0,0.12,381295.0,381.0,295.0,-1.0,13.5,13.536986370680884
1379,harada.log,91315.0,961.0,0.19,4.0,0.12,658232.0,658.0,232.0,3.0,6.5,7.158910531638177
1380,harada.log,91414.0,962.0,0.19,4.0,0.12,9543.0,95.0,43.0,-8.0,10.5,13.200378782444085
1381,harada.log,91506.0,963.0,0.19,4.0,0.12,404479.0,404.0,479.0,-4.0,7.5,8.5
1382,harada.log,91580.0,964.0,0.19,4.0,0.12,60311.0,603.0,11.0,4.0,9.5,10.307764064044152
1383,harada.log,91711.0,965.0,0.19,4.0,0.12,658232.0,658.0,232.0,4.0,2.5,4.716990566028302
1384,harada.log,91807.0,966.0,0.19,4.0,0.12,119366.0,119.0,366.0,-8.0,7.5,10.965856099730654
1385,harada.log,91868.0,967.0,0.19,4.0,0.12,464119.0,464.0,119.0,1.0,0.5,1.118033988749895
1386,harada.log,91967.0,968.0,0.19,4.0,0.12,381295.0,381.0,295.0,1.0,-3.5,3.640054944640259
1387,harada.log,92053.0,969.0,0.19,4.0,0.12,119366.0,119.0,366.0,1.0,1.5,1.8027756377319946
1388,harada.log,92125.0,970.0,0.19,4.0,0.12,658232.0,658.0,232.0,-3.0,3.5,4.6097722286464435
1389,harada.log,92242.0,971.0,0.19,4.0,0.12,658232.0,658.0,232.0,2.0,-0.5,2.0615528128088303
1390,harada.log,92330.0,972.0,0.19,4.0,0.12,381295.0,381.0,295.0,0.0,0.5,0.5
1391,harada.log,92414.0,973.0,0.19,4.0,0.12,404479.0,404.0,479.0,-4.0,-4.5,6.020797289396148
1392,harada.log,92509.0,974.0,0.19,4.0,0.12,60311.0,603.0,11.0,-6.0,3.5,6.946221994724902
1393,harada.log,92596.0,975.0,0.19,4.0,0.12,60311.0,603.0,11.0,-6.0,-1.5,6.18465843842649
1394,harada.log,92678.0,976.0,0.19,4.0,0.12,658232.0,658.0,232.0,-11.0,-4.5,11.884864324004713
1395,harada.log,92748.0,977.0,0.19,6.0,0.345,464119.0,464.0,119.0,-7.0,-6.5,9.5524865872714
1396,harada.log,92898.0,978.0,0.19,6.0,0.345,119366.0,119.0,366.0,-7.0,15.5,17.00735135169495
1397,harada.log,93034.0,979.0,0.19,6.0,0.345,404479.0,404.0,479.0,-15.0,1.5,15.074813431681335
1398,harada.log,93123.0,980.0,0.19,6.0,0.345,119366.0,119.0,366.0,-5.0,10.5,11.629703349613008
1399,harada.log,93181.0,981.0,0.19,6.0,0.345,60311.0,603.0,11.0,-9.0,-9.5,13.0862523283024
1400,harada.log,93263.0,982.0,0.19,6.0,0.345,636366.0,636.0,366.0,-4.0,3.5,5.315072906367325
1401,harada.log,93330.0,983.0,0.19,6.0,0.345,658232.0,658.0,232.0,-7.0,4.5,8.32165848854662
1402,harada.log,93436.0,984.0,0.19,6.0,0.345,179169.0,179.0,169.0,1.0,-1.5,1.8027756377319946
1403,harada.log,93502.0,985.0,0.19,6.0,0.345,179169.0,179.0,169.0,-3.0,-0.5,3.0413812651491097
1404,harada.log,93624.0,986.0,0.19,6.0,0.345,179169.0,179.0,169.0,-17.0,0.5,17.00735135169495
1405,harada.log,93748.0,987.0,0.19,6.0,0.345,404479.0,404.0,479.0,6.0,6.5,8.845903006477066
1406,harada.log,93846.0,988.0,0.19,6.0,0.345,60311.0,603.0,11.0,2.0,6.5,6.800735254367722
1407,harada.log,93953.0,989.0,0.19,6.0,0.345,404479.0,404.0,479.0,-323.0,-424.5,533.4128326165392
1408,harada.log,94068.0,990.0,0.19,6.0,0.345,404479.0,404.0,479.0,-11.0,0.5,11.01135777277262
1409,harada.log,94178.0,991.0,0.19,6.0,0.345,60311.0,603.0,11.0,-4.0,-2.5,4.716990566028302
1410,harada.log,94290.0,992.0,0.19,6.0,0.345,404479.0,404.0,479.0,2.0,10.5,10.688779163215974
1411,harada.log,94364.0,993.0,0.19,6.0,0.345,381295.0,381.0,295.0,9.0,11.5,14.603081866510234
1412,harada.log,94452.0,994.0,0.19,6.0,0.345,60311.0,603.0,11.0,21.0,-11.5,23.942639787625758
1413,harada.log,94546.0,995.0,0.19,7.0,0.6483,636366.0,636.0,366.0,6.0,0.5,6.020797289396148
1414,harada.log,94647.0,996.0,0.19,7.0,0.6483,404479.0,404.0,479.0,-4.0,-10.5,11.236102527122116
1415,harada.log,94736.0,997.0,0.19,7.0,0.6483,404479.0,404.0,479.0,-7.0,1.5,7.158910531638177
1416,harada.log,94790.0,998.0,0.19,7.0,0.6483,381295.0,381.0,295.0,-5.0,3.5,6.103277807866851
1417,harada.log,94841.0,999.0,0.19,7.0,0.6483,636366.0,636.0,366.0,4.0,3.5,5.315072906367325
1418,harada.log,94934.0,1000.0,0.19,8.0,0.0933,464119.0,464.0,119.0,-4.0,-1.5,4.272001872658765
1419,harada.log,95037.0,1001.0,0.19,8.0,0.0933,9543.0,95.0,43.0,14.0,14.5,20.155644370746373
1420,harada.log,95140.0,1002.0,0.19,8.0,0.0933,636366.0,636.0,366.0,-241.0,128.5,273.1176486424852
1421,harada.log,95205.0,1003.0,0.19,8.0,0.0933,636366.0,636.0,366.0,-5.0,-6.5,8.200609733428363
1422,harada.log,95263.0,1004.0,0.19,8.0,0.0933,179169.0,179.0,169.0,-5.0,7.5,9.013878188659973
1423,harada.log,95345.0,1005.0,0.19,8.0,0.0933,404479.0,404.0,479.0,-4.0,-3.5,5.315072906367325
1424,harada.log,95450.0,1006.0,0.19,8.0,0.0933,60311.0,603.0,11.0,-10.0,13.5,16.80029761641144
1425,harada.log,95586.0,1007.0,0.19,8.0,0.0933,464119.0,464.0,119.0,186.0,262.5,321.71765571693453
1426,harada.log,95669.0,1008.0,0.19,8.0,0.0933,464119.0,464.0,119.0,-13.0,18.5,22.610838109190027
1427,harada.log,95763.0,1009.0,0.19,8.0,0.0933,179169.0,179.0,169.0,3.0,10.5,10.920164833920778
1428,harada.log,95844.0,1010.0,0.19,8.0,0.0933,404479.0,404.0,479.0,-5.0,34.5,34.860436027106715
1429,harada.log,95981.0,1011.0,0.19,8.0,0.0933,179169.0,179.0,169.0,-7.0,9.5,11.800423721205947
1430,harada.log,96059.0,1012.0,0.19,8.0,0.68,381295.0,381.0,295.0,-3.0,-0.5,3.0413812651491097
1431,harada.log,96183.0,1013.0,0.19,8.0,0.68,381295.0,381.0,295.0,-2.0,-8.5,8.73212459828649
1432,harada.log,96275.0,1014.0,0.19,8.0,0.68,119366.0,119.0,366.0,-11.0,1.5,11.10180165558726
1433,harada.log,96360.0,1015.0,0.19,8.0,0.68,60311.0,603.0,11.0,26.0,-1.5,26.043233286210835
1434,harada.log,96446.0,1016.0,0.19,8.0,0.68,60311.0,603.0,11.0,-12.0,10.5,15.945218719101975
1435,harada.log,96524.0,1017.0,0.19,6.0,0.2183,464119.0,464.0,119.0,2.0,9.5,9.7082439194738
1436,harada.log,96622.0,1018.0,0.19,6.0,0.2183,119366.0,119.0,366.0,-4.0,-11.5,12.175795661885921
1437,harada.log,96702.0,1019.0,0.19,6.0,0.2183,404479.0,404.0,479.0,0.0,-4.5,4.5
1438,harada.log,96787.0,1020.0,0.19,6.0,0.2183,464119.0,464.0,119.0,-14.0,12.5,18.76832437912346
1439,harada.log,96897.0,1021.0,0.19,6.0,0.2183,636366.0,636.0,366.0,-1.0,12.5,12.539936203984453
1440,harada.log,96995.0,1022.0,0.19,6.0,0.2183,119366.0,119.0,366.0,-7.0,5.5,8.902246907382429
1441,harada.log,97063.0,1023.0,0.19,6.0,0.2183,381295.0,381.0,295.0,-2.0,1.5,2.5
1442,harada.log,97125.0,1024.0,0.19,6.0,0.2183,381295.0,381.0,295.0,-7.0,6.5,9.5524865872714
1443,harada.log,97198.0,1025.0,0.19,6.0,0.2183,464119.0,464.0,119.0,-6.0,-7.5,9.604686356149273
1444,harada.log,97299.0,1026.0,0.19,6.0,0.2183,179169.0,179.0,169.0,-1.0,0.5,1.118033988749895
1445,harada.log,97372.0,1027.0,0.19,9.0,0.62,636366.0,636.0,366.0,-1.0,-0.5,1.118033988749895
1446,harada.log,97460.0,1028.0,0.19,9.0,0.62,60311.0,603.0,11.0,-48.0,2.5,48.06506007486103
1447,harada.log,97543.0,1029.0,0.19,9.0,0.62,179169.0,179.0,169.0,-10.0,-19.5,21.914607000811127
1448,harada.log,97622.0,1030.0,0.19,6.0,0.2666,381295.0,381.0,295.0,4.0,-9.5,10.307764064044152
1449,harada.log,97745.0,1031.0,0.19,6.0,0.2666,119366.0,119.0,366.0,8.0,-0.5,8.0156097709407
1450,harada.log,97823.0,1032.0,0.19,2.0,0.7316,119366.0,119.0,366.0,-13.0,-7.5,15.008331019803634
1451,harada.log,97953.0,1033.0,0.19,2.0,0.7316,9543.0,95.0,43.0,22.0,15.5,26.911893281595777
1452,harada.log,98054.0,1034.0,0.19,2.0,0.7316,404479.0,404.0,479.0,8.0,2.5,8.381527307120106
1453,harada.log,98143.0,1035.0,0.19,2.0,0.7316,404479.0,404.0,479.0,-6.0,1.5,6.18465843842649
1454,harada.log,98249.0,1036.0,0.19,2.0,0.7316,381295.0,381.0,295.0,-8.0,4.5,9.17877987534291
1455,harada.log,98340.0,1037.0,0.19,2.0,0.7316,636366.0,636.0,366.0,3.0,1.5,3.3541019662496847
1456,harada.log,98438.0,1038.0,0.19,2.0,0.7316,636366.0,636.0,366.0,-6.0,0.5,6.020797289396148
1457,harada.log,98526.0,1039.0,0.19,2.0,0.7316,464119.0,464.0,119.0,0.0,-2.5,2.5
1458,harada.log,98613.0,1040.0,0.19,2.0,0.7316,9543.0,95.0,43.0,-10.0,3.5,10.594810050208546
1459,harada.log,98722.0,1041.0,0.19,2.0,0.7316,404479.0,404.0,479.0,2.0,14.5,14.637281168304447
1460,harada.log,98814.0,1042.0,0.19,2.0,0.7316,179169.0,179.0,169.0,3.0,8.5,9.013878188659973
1461,harada.log,98880.0,1043.0,0.19,2.0,0.7316,404479.0,404.0,479.0,1.0,-11.5,11.543396380615196
1462,harada.log,98962.0,1044.0,0.8,6.0,0.3083,636366.0,636.0,366.0,-3.0,9.5,9.962429422585638
1463,harada.log,99097.0,1045.0,0.8,6.0,0.3083,119366.0,119.0,366.0,5.0,-8.5,9.86154146165801
1464,harada.log,99198.0,1046.0,0.8,6.0,0.3083,658232.0,658.0,232.0,-16.0,9.5,18.607794065928395
1465,harada.log,99234.0,1047.0,0.8,6.0,0.2716,381295.0,381.0,295.0,7.0,2.5,7.433034373659253
1466,harada.log,99380.0,1048.0,0.8,6.0,0.2716,404479.0,404.0,479.0,25.0,5.5,25.59785147234041
1467,harada.log,99475.0,1049.0,0.8,6.0,0.2716,658232.0,658.0,232.0,-6.0,18.5,19.448650338776723
1468,harada.log,99558.0,1050.0,0.8,6.0,0.2716,179169.0,179.0,169.0,3.0,-2.5,3.905124837953327
1469,harada.log,99633.0,1051.0,0.8,6.0,0.2716,658232.0,658.0,232.0,-19.0,14.5,23.90083680543424
1470,harada.log,99679.0,1052.0,0.8,6.0,0.2716,381295.0,381.0,295.0,-9.0,5.5,10.547511554864494
1471,harada.log,99753.0,1053.0,0.8,6.0,0.2716,9543.0,95.0,43.0,2.0,7.5,7.762087348130012
1472,harada.log,99874.0,1054.0,0.8,6.0,0.2716,119366.0,119.0,366.0,-12.0,0.5,12.010412149464313
1473,harada.log,99982.0,1055.0,0.8,6.0,0.2716,119366.0,119.0,366.0,1.0,14.5,14.534441853748634
1474,harada.log,100091.0,1056.0,0.8,6.0,0.2716,404479.0,404.0,479.0,-6.0,-6.5,8.845903006477066
1475,harada.log,100208.0,1057.0,0.8,6.0,0.2716,9543.0,95.0,43.0,-22.0,-13.5,25.811818998280614
1476,harada.log,100323.0,1058.0,0.8,6.0,0.2716,464119.0,464.0,119.0,-4.0,7.5,8.5
1477,harada.log,100430.0,1059.0,0.8,6.0,0.2716,60311.0,603.0,11.0,-2.0,5.5,5.852349955359813
1478,harada.log,100554.0,1060.0,0.8,6.0,0.2716,464119.0,464.0,119.0,-3.0,-8.5,9.013878188659973
1479,harada.log,100638.0,1061.0,0.8,2.0,0.9133,381295.0,381.0,295.0,1.0,7.5,7.566372975210778
1480,harada.log,100739.0,1062.0,0.8,2.0,0.9133,179169.0,179.0,169.0,6.0,8.5,10.404326023342406
1481,harada.log,100820.0,1063.0,0.8,2.0,0.9133,381295.0,381.0,295.0,3.0,7.5,8.077747210701755
1482,harada.log,100903.0,1064.0,0.8,4.0,0.6266,464119.0,464.0,119.0,-5.0,8.5,9.86154146165801
1483,harada.log,101034.0,1065.0,0.8,4.0,0.6266,404479.0,404.0,479.0,3.0,7.5,8.077747210701755
1484,harada.log,101098.0,1066.0,0.8,5.0,0.7266,464119.0,464.0,119.0,7.0,6.5,9.5524865872714
1485,harada.log,101198.0,1067.0,0.8,5.0,0.7266,658232.0,658.0,232.0,-21.0,13.5,24.964975465639856
1486,harada.log,101281.0,1068.0,0.8,5.0,0.7266,119366.0,119.0,366.0,2.0,-1.5,2.5
1487,harada.log,101344.0,1069.0,0.8,5.0,0.7266,179169.0,179.0,169.0,3.0,1.5,3.3541019662496847
1488,harada.log,101421.0,1070.0,0.8,5.0,0.7266,9543.0,95.0,43.0,-1.0,-2.5,2.692582403567252
1489,harada.log,101534.0,1071.0,0.8,5.0,0.7266,381295.0,381.0,295.0,-6.0,-0.5,6.020797289396148
1490,harada.log,101596.0,1072.0,0.8,1.0,0.8833,464119.0,464.0,119.0,-21.0,13.5,24.964975465639856
